date,E,M
2020-01-03,100.0,99.88218730659514
2020-01-06,100.01927758540094,100.06726015291277
2020-01-08,100.32672543296634,100.18435830700258
2020-01-09,100.34606600314166,100.19794466890662
2020-01-10,100.3654103017119,99.91878865989273
2020-01-13,100.422969436292,99.96098037801313
2020-01-14,100.5726782309445,100.23378068966194
2020-01-15,100.59494127855218,100.48971504961648
2020-01-16,101.00977978055617,100.78874010433825
2020-01-17,101.43475209806054,100.66356810833207
2020-01-20,101.45430626902248,99.91595988185595
2020-01-21,101.56235166500377,100.0706745125223
2020-01-22,101.79105084594433,100.02162591700655
2020-01-23,101.81067370270168,99.69485933863554
2020-01-24,101.99334194346459,99.8793067487681
2020-01-27,102.04126067815919,100.18508510454463
2020-01-28,102.0776818988194,100.16522841238388
2020-01-29,102.10756582734942,100.61933448426143
2020-01-30,102.09059314622166,100.56801601257762
2020-01-31,102.11027374750175,100.50977615573869
2020-02-03,102.20171948132406,100.41754631381275
2020-02-04,102.11374457404797,100.50088695544025
2020-02-05,102.19987419284976,100.38876534757952
2020-02-06,102.25048353536312,100.396646826209
2020-02-07,102.28618601333382,100.4461498311327
2020-02-10,102.30968482119309,100.61438756955896
2020-02-11,102.13865765878687,101.00338055372453
2020-02-12,102.45683503280385,101.1240540575988
2020-02-13,102.58949399260086,101.21459690590328
2020-02-14,102.67180758877971,101.37380848031009
2020-02-17,102.09322278302704,101.38780041285895
2020-02-18,102.12906798353703,101.4043610019747
2020-02-19,102.14875600183674,101.69904434185679
2020-02-20,102.16964187344976,101.83219009481925
2020-02-21,102.29065409135562,101.91320782201267
2020-02-25,102.47128827622225,102.14542062240062
2020-02-26,102.63074358737978,102.32365173201028
2020-02-27,102.73277225776808,102.28088540272233
2020-02-28,102.73137268001403,102.13746606239175
2020-03-02,103.24396853368697,102.11000162410534
2020-03-03,103.2638714778924,102.34519442805525
2020-03-04,103.23552051954587,102.33446337272785
2020-03-05,103.25542183517814,102.4402698689523
2020-03-06,103.19448725728539,102.29345640279472
2020-03-10,103.16333934652296,101.6066493441548
2020-03-11,102.78068855463094,101.45474823146334
2020-03-12,102.80050218964277,101.29657245177756
2020-03-13,102.82031964424498,101.46750996107883
2020-03-16,102.92487104950152,100.61831252322379
2020-03-17,103.0388078870266,99.53088099471307
2020-03-18,103.04437056166863,97.6488463494291
2020-03-19,103.25169061137242,98.41730923550895
2020-03-20,103.43786707939327,97.76592080995536
2020-03-23,103.56325114578932,96.98430365280186
2020-03-24,103.94612075676308,97.33378396025266
2020-03-25,103.41809652065764,98.1122382033674
2020-03-26,103.25735314744068,97.75954831816553
2020-03-27,103.27725867187644,98.2301294404888
2020-03-30,103.68714363438116,99.37656112662314
2020-03-31,103.9695800951221,99.97193441270899
2020-04-01,105.22386212044167,101.57906237595256
2020-04-02,105.45121010358505,100.8273918299941
2020-04-03,105.28102833940737,100.864992362971
2020-04-06,105.4251904809538,101.49635968958482
2020-04-07,105.95262348879206,102.68173433893823
2020-04-08,105.3654988056067,102.83174595242302
2020-04-09,105.41333927067919,102.99097161860692
2020-04-10,105.61755787144942,102.88708048013743
2020-04-13,105.05547123967828,102.7824668211667
2020-04-14,105.19241521329918,102.93424184388573
2020-04-15,105.36993786591917,102.42791954134043
2020-04-16,104.80564423842607,102.42171364101222
2020-04-17,104.77434018539806,102.40317656958034
2020-04-20,104.57313158182667,102.85074493896201
2020-04-21,104.85021946963948,102.71744155472228
2020-04-22,104.86472725201978,102.815271847612
2020-04-23,105.21556428969225,103.11083448578763
2020-04-24,105.2358473099533,102.87248879813326
2020-04-27,105.33424306112677,103.07294100680588
2020-04-28,105.55579755585653,103.35064285008616
2020-04-29,105.61513762521568,103.8776103194795
2020-04-30,105.92521668052909,103.95288153862175
2020-05-04,105.82440694990727,103.98607995254557
2020-05-05,105.84445536049,103.87933998165876
2020-05-06,105.23192810370976,103.80046079912728
2020-05-07,105.25221427851903,104.02146044539599
2020-05-08,105.272504364013,104.0975981436314
2020-05-12,105.29279836094548,103.99961750718313
2020-05-13,105.32850489014973,103.90576975455413
2020-05-14,104.89046818114169,103.85751125618981
2020-05-15,104.75161108236051,104.04691314575577
2020-05-18,104.92564138163596,103.9821053370034
2020-05-19,104.94586851176079,103.99191346282632
2020-05-20,104.9754236176819,103.78042682779852
2020-05-21,104.99137011527345,104.06278484967159
2020-05-22,105.0148897585588,104.0513022613031
2020-05-25,105.03513409361571,104.09915270896357
2020-05-26,104.62130207938282,104.12341070631791
2020-05-27,104.85217901401246,104.24501939285831
2020-05-28,104.85038934157625,104.30644591055942
2020-05-29,104.93036852267036,104.38364103365468
2020-06-01,104.95059656407385,104.37278279220513
2020-06-02,104.90426400108525,104.25292160769997
2020-06-03,104.92448701016731,104.15559898778727
2020-06-04,104.94471391775721,104.42180878655549
2020-06-05,104.96494472460651,103.90156282774008
2020-06-08,105.0986031320865,103.7312121889206
2020-06-09,104.96674344795268,104.15813853204322
2020-06-10,104.98697850156347,104.42759309902505
2020-06-11,105.32895290719893,104.5876645694545
2020-06-15,105.42670064935928,104.82894253451862
2020-06-16,105.74984467259803,105.03347724425305
2020-06-17,105.85307608658387,105.4287576183059
2020-06-18,106.22908433823798,105.70945466716485
2020-06-19,106.43699305563669,105.27916848132105
2020-06-22,106.45751153787118,105.47803303147083
2020-06-23,106.47803397557365,105.43614138571036
2020-06-25,106.62945264085386,105.46696172218361
2020-06-26,106.60600877806596,105.64934204781984
2020-06-29,106.62655984245072,105.3061888355378
2020-06-30,106.71674868959867,105.21964180405868
2020-07-02,106.73732110196443,105.37123973662383
2020-07-03,106.84986686822175,105.27938397846047
2020-07-06,106.8704649425581,104.98173545528316
2020-07-07,106.89106698770578,105.09026586083672
2020-07-08,106.90399740330449,105.21645351459526
2020-07-09,106.92460591270095,105.23768746559985
2020-07-10,106.85854487400697,105.23445344638496
2020-07-13,106.87914462125326,105.02201530439793
2020-07-14,107.0016706498848,105.34321051490357
2020-07-15,107.02229798832478,105.19626373833776
2020-07-16,107.04292930321755,105.07112805430243
2020-07-17,107.11598509388388,105.33726143182017
2020-07-20,107.13663446938843,105.34810624425366
2020-07-21,106.85227323543396,105.93064306103201
2020-07-22,106.87287177365977,105.6581254275687
2020-07-23,106.8249484785099,105.50985451768551
2020-07-24,106.79084078647534,105.42083868639936
2020-07-27,106.81142748200838,105.12368088636528
2020-07-28,106.43519970269578,105.04197969195847
2020-07-29,106.45571783921515,104.66236669261532
2020-07-30,106.15246444647917,104.86453069416199
2020-07-31,106.23692540864502,105.17503294400835
2020-08-03,106.64751210014066,105.15781414914962
2020-08-04,106.65382052131721,104.90119926551696
2020-08-05,106.72225611307695,105.45598777187806
2020-08-06,107.02633604911533,105.58545776720439
2020-08-07,107.00609953794596,105.69274887450091
2020-08-10,107.01173945880747,106.0335621480118
2020-08-11,106.84710782209585,105.93051261780835
2020-08-12,106.86770536455471,105.92612681261947
2020-08-13,106.70623825986999,106.05635210677998
2020-08-14,106.7268086460787,106.09046442493317
2020-08-17,106.8874298221476,106.22480743653634
2020-08-18,107.22099241129865,106.30143573141063
2020-08-19,106.74982890634911,106.26264801696823
2020-08-20,106.7704076957819,106.04886120191715
2020-08-21,106.76663913768218,105.75353916246118
2020-08-24,106.86998220070757,105.75704865150631
2020-08-25,106.76784475529452,105.45118561490182
2020-08-26,106.8875228079459,105.54584819842877
2020-08-27,106.96693022109234,105.70278659778758
2020-08-28,106.84066363820358,105.68001173457462
2020-08-31,106.87792336521213,105.25025290839127
2020-09-01,106.97205930306713,105.31635733596067
2020-09-02,106.94741626296668,105.17477084084817
2020-09-03,106.91486147046484,105.2588732558319
2020-09-04,106.72371507976723,105.5855543488228
2020-09-07,106.78630370417741,105.12323782087687
2020-09-08,106.84970218962322,105.1073432190606
2020-09-09,106.54865577315444,104.97872039969295
2020-09-10,106.55817343263942,104.93645734066868
2020-09-11,106.65551032759942,104.89416979426746
2020-09-14,106.58430524420787,104.97850039374876
2020-09-15,106.73390120354036,105.02821175718027
2020-09-16,106.8506399004026,105.32213690772329
2020-09-17,107.06897205123003,105.28471700861515
2020-09-18,107.02870096476926,105.22944996890284
2020-09-21,107.04933351400129,104.9082780721011
2020-09-22,106.94619352115168,104.78723183545918
2020-09-23,106.89398440801709,104.63286856629261
2020-09-24,106.91459098714982,104.61544679914152
2020-09-25,106.95403252907604,104.70151239628333
2020-09-28,106.9746506840366,104.51966846756568
2020-09-29,107.05803002833962,104.10939172992299
2020-09-30,107.1258177128461,104.0411628798845
2020-10-01,106.68903739169353,103.8911680720889
2020-10-02,106.54591893802393,103.84188887757745
2020-10-05,106.7858142993196,103.73634300657505
2020-10-06,106.82237697391488,103.67346292561767
2020-10-07,105.54023064098534,103.95953790878438
2020-10-08,105.46375451025835,103.7736521065443
2020-10-09,105.48408537560111,103.71214044777552
2020-10-12,105.19775739900102,103.44994223514419
2020-10-13,105.07927174700677,103.35968073615444
2020-10-14,105.0995284933565,103.19376053511539
